PIT_TAG	Location	Line	Family	Age	Pond	Happa	Weight_initial	Weight_final	Length_initial	Length_final	AGR
10978899	Pangani	Ruaha	35	133	2	4	39.64	0.00	10.80	0.00	-0.298045113
10977635	Pangani	Ruaha	35	133	2	4	30.60	80.03	9.80	13.10	0.371654135
10978151	Pangani	Ruaha	35	133	1	1	29.85	40.00	9.70	10.70	0.076315789
10977918	Pangani	Ruaha	35	133	2	4	40.80	103.74	10.80	14.00	0.473233083
10977945	Pangani	Ruaha	35	133	2	3	49.54	124.83	11.40	14.70	0.566090226
10978369	Pangani	Ruaha	35	133	1	1	26.93	86.12	9.40	13.80	0.445037594
10978013	Pangani	Ruaha	35	133	2	3	18.02	0.00	8.60	0.00	-0.135488722
10978579	Pangani	Ruaha	35	133	2	3	46.97	101.54	11.00	14.00	0.410300752
10977708	Pangani	Ruaha	35	133	1	1	39.83	64.24	10.70	13.40	0.183533835
10977975	Pangani	Ruaha	35	133	1	2	32.14	57.24	10.00	12.00	0.188721805
