,Id,Sire,Dam
3371,G2_430978,G1_823152,G1_402033
3372,G2_431583,G1_823152,G1_402033
3373,G2_424527,G1_823152,G1_402033
3374,G2_430437,G1_823152,G1_402033
3375,G2_424807,G1_823152,G1_402033
3376,G2_430616,G1_823152,G1_402033
3377,G2_424210,G1_823152,G1_402033
3378,G2_431424,G1_823152,G1_402033
3379,G2_432118,G1_823152,G1_402033
3380,G2_424963,G1_823152,G1_402033
3381,G2_424286,G1_823152,G1_402033
3382,G2_425341,G1_823152,G1_402033
3383,G2_424970,G1_823152,G1_402033
3384,G2_425397,G1_823152,G1_402033
3385,G2_425002,G1_823152,G1_402033
3386,G2_424820,G1_823152,G1_402033
3387,G2_426070,G1_823152,G1_402033
3388,G2_431308,G1_823152,G1_402033
3389,G2_426036,G1_823152,G1_402033
3390,G2_431876,G1_299534,G1_401874
3391,G2_430475,G1_299534,G1_401874
3392,G2_425063,G1_299534,G1_401874
3393,G2_430517,G1_299534,G1_401874
3394,G2_424588,G1_299534,G1_401874
3395,G2_426152,G1_299534,G1_401874
3396,G2_430688,G1_299534,G1_401874
3397,G2_424877,G1_299534,G1_401874
3398,G2_431654,G1_299534,G1_401874
3399,G2_431957,G1_299534,G1_401874
3400,G2_425365,G1_299534,G1_401874
3401,G2_424914,G1_299534,G1_401874
3402,G2_432155,G1_299534,G1_401874
3403,G2_431277,G1_299534,G1_401874
3404,G2_431748,G1_299534,G1_401874
3405,G2_425028,G1_299534,G1_401874
3406,G2_430518,G1_299534,G1_401874
3407,G2_431448,G1_299534,G1_401874
3408,G2_425162,G1_299534,G1_401874
3409,G2_430252,G1_299534,G1_401874
3410,G2_425012,G1_299534,G1_401874
3411,G2_424370,G1_299534,G1_401874
3412,G2_430304,G1_299534,G1_401874
3413,G2_424308,G1_299534,G1_401874
3414,G2_424467,G1_299534,G1_401874
3415,G2_425458,G1_299534,G1_401874
3416,G2_431282,G1_299534,G1_401874
3417,G2_424533,G1_299534,G1_401874
3418,G2_424930,G1_299534,G1_401874
3419,G2_425927,G1_299534,G1_401874
3420,G2_424897,G1_299534,G1_801401
3421,G2_424925,G1_299534,G1_801401
3422,G2_426087,G1_299534,G1_801401
3423,G2_431999,G1_299534,G1_801401
3424,G2_431724,G1_299534,G1_801401
3425,G2_430782,G1_299534,G1_801401
3426,G2_430378,G1_299534,G1_801401
3427,G2_431120,G1_299534,G1_801401
3428,G2_425111,G1_299534,G1_801401
3429,G2_425075,G1_299534,G1_801401
3430,G2_431938,G1_299534,G1_801401
3431,G2_430672,G1_299534,G1_801401
3432,G2_430248,G1_299534,G1_801401
3433,G2_430395,G1_299534,G1_801401
3434,G2_424692,G1_299534,G1_801401
3435,G2_431796,G1_299534,G1_801401
3436,G2_426037,G1_299534,G1_801401
3437,G2_431179,G1_299534,G1_801401
3438,G2_425635,G1_299534,G1_801401
3439,G2_424767,G1_299534,G1_801401
3440,G2_425084,G1_299534,G1_801401
3441,G2_431158,G1_299534,G1_801401
3442,G2_431022,G1_299534,G1_801401
3443,G2_430353,G1_299534,G1_801401
3444,G2_426126,G1_299534,G1_801401
3445,G2_425487,G1_299534,G1_801401
3446,G2_424642,G1_299534,G1_801401
3447,G2_431370,G1_299534,G1_801401
3448,G2_424261,G1_299534,G1_801401
3449,G2_425358,G1_299534,G1_801401
3450,G2_430743,G1_299534,G1_823137
3451,G2_431145,G1_299534,G1_823137
3452,G2_431531,G1_299534,G1_823137
3453,G2_425793,G1_299534,G1_823137
3454,G2_430578,G1_299534,G1_823137
3455,G2_424942,G1_299534,G1_823137
3456,G2_431359,G1_299534,G1_823137
3457,G2_431156,G1_299534,G1_823137
3458,G2_424598,G1_299534,G1_823137
3459,G2_425005,G1_299534,G1_823137
3460,G2_425655,G1_299534,G1_823137
3461,G2_425517,G1_299534,G1_823137
3462,G2_424909,G1_299534,G1_823137
3463,G2_430868,G1_299534,G1_823137
3464,G2_432135,G1_299534,G1_823137
3465,G2_424845,G1_299534,G1_823137
3466,G2_431441,G1_299534,G1_823137
3467,G2_425555,G1_299534,G1_823137
3468,G2_425074,G1_299534,G1_823137
3469,G2_425823,G1_299534,G1_823137
3470,G2_426137,G1_299534,G1_823137
3471,G2_430911,G1_299534,G1_823137
3472,G2_431119,G1_299534,G1_823137
3473,G2_425082,G1_299534,G1_823137
3474,G2_425553,G1_299534,G1_823137
3475,G2_426006,G1_299534,G1_823137
3476,G2_424473,G1_299534,G1_823137
3477,G2_430830,G1_299534,G1_823137
3478,G2_424498,G1_299534,G1_823137
3479,G2_425209,G1_299534,G1_823137
3480,G2_431648,G1_822887,G1_823044
3481,G2_430631,G1_822887,G1_823044
3482,G2_430276,G1_822887,G1_823044
3483,G2_426066,G1_822887,G1_823044
3484,G2_432163,G1_822887,G1_823044
3485,G2_425951,G1_822887,G1_823044
3486,G2_425619,G1_822887,G1_823044
3487,G2_424260,G1_822887,G1_823044
3488,G2_431403,G1_822887,G1_823044
3489,G2_426133,G1_822887,G1_823044
3490,G2_430254,G1_822887,G1_823044
3491,G2_430850,G1_822887,G1_823044
3492,G2_424733,G1_822887,G1_823044
3493,G2_431926,G1_822887,G1_823044
3494,G2_430660,G1_822887,G1_823044
3495,G2_430983,G1_822887,G1_823044
3496,G2_430684,G1_822887,G1_823044
3497,G2_425906,G1_822887,G1_823044
3498,G2_430533,G1_822887,G1_823044
3499,G2_430649,G1_822887,G1_823044
3500,G2_425323,G1_822887,G1_823044
3501,G2_430840,G1_822887,G1_823044
3502,G2_431324,G1_822887,G1_823044
3503,G2_430324,G1_822887,G1_823044
3504,G2_430534,G1_822887,G1_823044
3505,G2_430884,G1_822887,G1_823044
3506,G2_425879,G1_822887,G1_823044
3507,G2_424790,G1_822887,G1_823044
3508,G2_425756,G1_822887,G1_823044
3509,G2_430892,G1_822887,G1_823044
3510,G2_431906,G1_801472,G1_962922
3511,G2_424872,G1_801472,G1_962922
3512,G2_431615,G1_801472,G1_962922
3513,G2_431088,G1_801472,G1_962922
3514,G2_424252,G1_801472,G1_962922
3515,G2_430391,G1_801472,G1_962922
3516,G2_431652,G1_801472,G1_962922
3517,G2_426002,G1_801472,G1_962922
3518,G2_424869,G1_801472,G1_962922
3519,G2_431870,G1_801472,G1_962922
3520,G2_431848,G1_801472,G1_962922
3521,G2_431457,G1_801472,G1_962922
3522,G2_431278,G1_801472,G1_962922
3523,G2_431189,G1_801472,G1_962922
3524,G2_431562,G1_801472,G1_962922
3525,G2_431485,G1_801472,G1_962922
3526,G2_430974,G1_801472,G1_962922
3527,G2_430401,G1_801472,G1_962922
3528,G2_431212,G1_801472,G1_962922
3529,G2_431951,G1_801472,G1_962922
3530,G2_430648,G1_801472,G1_962922
3531,G2_432193,G1_801472,G1_962922
3532,G2_431201,G1_801472,G1_962922
3533,G2_425407,G1_801472,G1_962922
3534,G2_430924,G1_801472,G1_962922
3535,G2_431481,G1_801472,G1_962922
3536,G2_432152,G1_801472,G1_962922
3537,G2_426018,G1_801472,G1_962922
3538,G2_431489,G1_801472,G1_962922
3539,G2_424721,G1_801472,G1_962922
3540,G2_430761,G1_801472,G1_971988
3541,G2_431446,G1_801472,G1_971988
3542,G2_430817,G1_801472,G1_971988
3543,G2_432021,G1_801472,G1_971988
3544,G2_432143,G1_801472,G1_971988
3545,G2_424299,G1_801472,G1_971988
3546,G2_424910,G1_801472,G1_971988
3547,G2_431936,G1_801472,G1_971988
3548,G2_425390,G1_801472,G1_971988
3549,G2_430934,G1_801472,G1_971988
3550,G2_430549,G1_801472,G1_971988
3551,G2_431452,G1_801472,G1_971988
3552,G2_431847,G1_801472,G1_971988
3553,G2_430871,G1_801472,G1_971988
3554,G2_431821,G1_801472,G1_971988
3555,G2_431560,G1_801472,G1_971988
3556,G2_430906,G1_801472,G1_971988
3557,G2_430930,G1_801472,G1_971988
3558,G2_430841,G1_801472,G1_971988
3559,G2_430958,G1_801472,G1_971988
3560,G2_430712,G1_801472,G1_971988
3561,G2_431387,G1_801472,G1_971988
3562,G2_431470,G1_801472,G1_971988
3563,G2_431925,G1_801472,G1_971988
3564,G2_431544,G1_801472,G1_971988
3565,G2_430332,G1_801472,G1_971988
3566,G2_425981,G1_801472,G1_971988
3567,G2_431886,G1_801472,G1_971988
3568,G2_431454,G1_801472,G1_971988
3569,G2_431782,G1_801472,G1_971988
3570,G2_424276,G1_801658,G1_973587
3571,G2_431803,G1_801658,G1_973587
3572,G2_425864,G1_801658,G1_973587
3573,G2_432173,G1_801658,G1_973587
3574,G2_430931,G1_801658,G1_973587
3575,G2_431225,G1_801658,G1_973587
3576,G2_432160,G1_801658,G1_973587
3577,G2_430808,G1_801658,G1_973587
3578,G2_431411,G1_801658,G1_973587
3579,G2_431728,G1_801658,G1_973587
3580,G2_430745,G1_801658,G1_973587
3581,G2_432067,G1_801658,G1_973587
3582,G2_430596,G1_801658,G1_973587
3583,G2_431216,G1_801658,G1_973587
3584,G2_432144,G1_801658,G1_973587
3585,G2_430996,G1_801658,G1_973587
3586,G2_424978,G1_801658,G1_973587
3587,G2_430987,G1_801658,G1_973587
3588,G2_430404,G1_801658,G1_973587
3589,G2_424755,G1_801658,G1_973587
3590,G2_431280,G1_801658,G1_973587
3591,G2_431006,G1_801658,G1_973587
3592,G2_431742,G1_801658,G1_973587
3593,G2_430879,G1_801658,G1_973587
3594,G2_431160,G1_801658,G1_973587
3595,G2_431325,G1_801658,G1_973587
3596,G2_431726,G1_801658,G1_973587
3597,G2_431628,G1_801658,G1_973587
3598,G2_431709,G1_801658,G1_973587
3599,G2_431640,G1_801658,G1_973587
3600,G2_425115,G1_801658,G1_972623
3601,G2_430301,G1_801658,G1_972623
3602,G2_430487,G1_801658,G1_972623
3603,G2_431144,G1_801658,G1_972623
3604,G2_431500,G1_801658,G1_972623
3605,G2_430803,G1_801658,G1_972623
3606,G2_430592,G1_801658,G1_972623
3607,G2_431601,G1_801658,G1_972623
3608,G2_425129,G1_801658,G1_972623
3609,G2_431147,G1_801658,G1_972623
3610,G2_424225,G1_801658,G1_972623
3611,G2_430570,G1_801658,G1_972623
3612,G2_426167,G1_801658,G1_972623
3613,G2_424431,G1_801658,G1_972623
3614,G2_430633,G1_801658,G1_972623
3615,G2_431558,G1_801658,G1_972623
3616,G2_425445,G1_801658,G1_972623
3617,G2_431215,G1_801658,G1_972623
3618,G2_430272,G1_801658,G1_972623
3619,G2_431879,G1_801658,G1_972623
3620,G2_431134,G1_801658,G1_972623
3621,G2_431372,G1_801658,G1_972623
3622,G2_431097,G1_801658,G1_972623
3623,G2_432065,G1_801658,G1_972623
3624,G2_431687,G1_801658,G1_972623
3625,G2_431078,G1_801658,G1_972623
3626,G2_431629,G1_801658,G1_972623
3627,G2_431207,G1_801658,G1_972623
3628,G2_430766,G1_801658,G1_972623
3629,G2_430940,G1_801658,G1_972623
3630,G2_431762,G1_801658,G1_972868
3631,G2_431874,G1_801658,G1_972868
3632,G2_431024,G1_801658,G1_972868
3633,G2_432095,G1_801658,G1_972868
3634,G2_426198,G1_801658,G1_972868
3635,G2_431488,G1_801658,G1_972868
3636,G2_432023,G1_801658,G1_972868
3637,G2_431524,G1_801658,G1_972868
3638,G2_431235,G1_801658,G1_972868
3639,G2_431099,G1_801658,G1_972868
3640,G2_430704,G1_801658,G1_972868
3641,G2_424647,G1_801658,G1_972868
3642,G2_431569,G1_801658,G1_972868
3643,G2_430998,G1_801658,G1_972868
3644,G2_431402,G1_801658,G1_972868
3645,G2_432009,G1_801658,G1_972868
3646,G2_432197,G1_801658,G1_972868
3647,G2_425100,G1_801658,G1_972868
3648,G2_424335,G1_801658,G1_972868
3649,G2_431513,G1_801658,G1_972868
3650,G2_432070,G1_801658,G1_972868
3651,G2_431219,G1_801658,G1_972868
3652,G2_430512,G1_801658,G1_972868
3653,G2_431292,G1_801658,G1_972868
3654,G2_425547,G1_801658,G1_972868
3655,G2_430943,G1_801658,G1_972868
3656,G2_431250,G1_801658,G1_972868
3657,G2_431173,G1_801658,G1_972868
3658,G2_431571,G1_801658,G1_972868
3659,G2_431222,G1_801658,G1_972868
3660,G2_425914,G1_801477,G1_965864
3661,G2_430856,G1_801477,G1_965864
3662,G2_431131,G1_801477,G1_965864
3663,G2_432104,G1_801477,G1_965864
3664,G2_431522,G1_801477,G1_965864
3665,G2_431337,G1_801477,G1_965864
3666,G2_431383,G1_801477,G1_965864
3667,G2_430590,G1_801477,G1_965864
3668,G2_430641,G1_801477,G1_965864
3669,G2_424791,G1_801477,G1_965864
3670,G2_430523,G1_801477,G1_965864
3671,G2_432058,G1_801477,G1_965864
3672,G2_431318,G1_801477,G1_965864
3673,G2_430703,G1_801477,G1_965864
3674,G2_431170,G1_801477,G1_965864
3675,G2_431208,G1_801477,G1_965864
3676,G2_431518,G1_801477,G1_965864
3677,G2_431226,G1_801477,G1_965864
3678,G2_424779,G1_801477,G1_965864
3679,G2_430945,G1_801477,G1_965864
3680,G2_432024,G1_801477,G1_965864
3681,G2_431624,G1_801477,G1_965864
3682,G2_431199,G1_801477,G1_965864
3683,G2_431302,G1_801477,G1_965864
3684,G2_431634,G1_801477,G1_965864
3685,G2_425366,G1_801477,G1_965864
3686,G2_431576,G1_801477,G1_965864
3687,G2_431541,G1_801477,G1_965864
3688,G2_425067,G1_801477,G1_965864
3689,G2_431894,G1_801477,G1_965864
3690,G2_431265,G1_801477,G1_971999
3691,G2_431407,G1_801477,G1_971999
3692,G2_425850,G1_801477,G1_971999
3693,G2_425754,G1_801477,G1_971999
3694,G2_430873,G1_801477,G1_971999
3695,G2_431790,G1_801477,G1_971999
3696,G2_430213,G1_801477,G1_971999
3697,G2_431993,G1_801477,G1_971999
3698,G2_430410,G1_801477,G1_971999
3699,G2_430969,G1_801477,G1_971999
3700,G2_424760,G1_801477,G1_971999
3701,G2_431297,G1_801477,G1_971999
3702,G2_430469,G1_801477,G1_971999
3703,G2_431644,G1_801477,G1_971999
3704,G2_430292,G1_801477,G1_971999
3705,G2_430462,G1_801477,G1_971999
3706,G2_432190,G1_801477,G1_971999
3707,G2_431535,G1_801477,G1_971999
3708,G2_430659,G1_801477,G1_971999
3709,G2_425288,G1_801477,G1_971999
3710,G2_430727,G1_801477,G1_971999
3711,G2_431477,G1_801477,G1_971999
3712,G2_431564,G1_801477,G1_971999
3713,G2_430476,G1_801477,G1_971999
3714,G2_431322,G1_801477,G1_971999
3715,G2_432046,G1_801477,G1_971999
3716,G2_430796,G1_801477,G1_971999
3717,G2_424603,G1_801477,G1_971999
3718,G2_431377,G1_801477,G1_971999
3719,G2_430619,G1_801477,G1_971999
3720,G2_431354,G1_802185,G1_972535
3721,G2_426162,G1_802185,G1_972535
3722,G2_425974,G1_802185,G1_972535
3723,G2_424762,G1_802185,G1_972535
3724,G2_425494,G1_802185,G1_972535
3725,G2_424720,G1_802185,G1_972535
3726,G2_424298,G1_802185,G1_972535
3727,G2_424297,G1_802185,G1_972535
3728,G2_431949,G1_802185,G1_972535
3729,G2_425717,G1_802185,G1_972535
3730,G2_431186,G1_802185,G1_972535
3731,G2_424456,G1_802185,G1_972535
3732,G2_426164,G1_802185,G1_972535
3733,G2_425377,G1_802185,G1_972535
3734,G2_425444,G1_802185,G1_972535
3735,G2_424746,G1_802185,G1_972535
3736,G2_424407,G1_802185,G1_972535
3737,G2_425120,G1_802185,G1_972535
3738,G2_426003,G1_802185,G1_972535
3739,G2_424213,G1_802185,G1_972535
3740,G2_426103,G1_802185,G1_972535
3741,G2_424964,G1_802185,G1_972535
3742,G2_426056,G1_802185,G1_972535
3743,G2_425987,G1_802185,G1_972535
3744,G2_425962,G1_802185,G1_972535
3745,G2_424496,G1_802185,G1_972535
3746,G2_425641,G1_802185,G1_972535
3747,G2_431510,G1_802185,G1_972535
3748,G2_424574,G1_802185,G1_972535
3749,G2_425094,G1_802185,G1_972535
3750,G2_431196,G1_802185,G1_972535
3751,G2_430709,G1_802185,G1_972535
3752,G2_425554,G1_802185,G1_972535
3753,G2_425493,G1_802185,G1_972535
3754,G2_432050,G1_802185,G1_972535
3755,G2_431412,G1_802185,G1_972535
3756,G2_425936,G1_802185,G1_972535
3757,G2_424620,G1_802185,G1_972535
3758,G2_424503,G1_802185,G1_972535
3759,G2_425204,G1_802185,G1_972535
3760,G2_424723,G1_802185,G1_972535
3761,G2_425447,G1_802185,G1_972535
3762,G2_431296,G1_802185,G1_972535
3763,G2_425647,G1_802185,G1_972535
3764,G2_425991,G1_802185,G1_972535
3765,G2_432093,G1_802185,G1_972535
3766,G2_424814,G1_802185,G1_972535
3767,G2_425941,G1_802185,G1_972535
3768,G2_424566,G1_802185,G1_972535
3769,G2_424829,G1_802185,G1_972535
3770,G2_430490,G1_802185,G1_972535
3771,G2_425203,G1_802185,G1_972535
3772,G2_425594,G1_802185,G1_972535
3773,G2_425109,G1_802185,G1_972535
3774,G2_425223,G1_802185,G1_972535
3775,G2_424595,G1_802185,G1_972535
3776,G2_425053,G1_802185,G1_972535
3777,G2_425339,G1_802185,G1_972535
3778,G2_425049,G1_802185,G1_972535
3779,G2_431943,G1_802185,G1_972535
3780,G2_431918,G1_802185,G1_972589
3781,G2_424489,G1_802185,G1_972589
3782,G2_431604,G1_802185,G1_972589
3783,G2_425996,G1_802185,G1_972589
3784,G2_431191,G1_802185,G1_972589
3785,G2_431356,G1_802185,G1_972589
3786,G2_425792,G1_802185,G1_972589
3787,G2_425666,G1_802185,G1_972589
3788,G2_432117,G1_802185,G1_972589
3789,G2_424981,G1_802185,G1_972589
3790,G2_424783,G1_802185,G1_972589
3791,G2_430912,G1_802185,G1_972589
3792,G2_424500,G1_802185,G1_972589
3793,G2_424455,G1_802185,G1_972589
3794,G2_425918,G1_802185,G1_972589
3795,G2_424827,G1_802185,G1_972589
3796,G2_431764,G1_802185,G1_972589
3797,G2_431600,G1_802185,G1_972589
3798,G2_424558,G1_802185,G1_972589
3799,G2_430947,G1_802185,G1_972589
3800,G2_426117,G1_802185,G1_972589
3801,G2_431490,G1_802185,G1_972589
3802,G2_424775,G1_802185,G1_972589
3803,G2_425310,G1_802185,G1_972589
3804,G2_424330,G1_802185,G1_972589
3805,G2_425615,G1_802185,G1_972589
3806,G2_431136,G1_802185,G1_972589
3807,G2_424811,G1_802185,G1_972589
3808,G2_425649,G1_802185,G1_972589
3809,G2_424504,G1_802740,G1_972606
3810,G2_425066,G1_802740,G1_972606
3811,G2_425182,G1_802740,G1_972606
3812,G2_425061,G1_802740,G1_972606
3813,G2_430611,G1_802740,G1_972606
3814,G2_431929,G1_802740,G1_972606
3815,G2_425983,G1_802740,G1_972606
3816,G2_425404,G1_802740,G1_972606
3817,G2_425721,G1_802740,G1_972606
3818,G2_425579,G1_802740,G1_972606
3819,G2_424269,G1_802740,G1_972606
3820,G2_424694,G1_802740,G1_972606
3821,G2_431920,G1_802740,G1_972606
3822,G2_426015,G1_802740,G1_972606
3823,G2_424627,G1_802740,G1_972606
3824,G2_430322,G1_802740,G1_972606
3825,G2_430882,G1_802740,G1_972606
3826,G2_424979,G1_802740,G1_972606
3827,G2_424551,G1_802740,G1_972606
3828,G2_424561,G1_802740,G1_972606
3829,G2_425713,G1_802740,G1_972606
3830,G2_424294,G1_802740,G1_972606
3831,G2_425478,G1_802740,G1_972606
3832,G2_424238,G1_802740,G1_972606
3833,G2_424218,G1_802740,G1_972606
3834,G2_425215,G1_802740,G1_972606
3835,G2_431738,G1_802740,G1_972606
3836,G2_424283,G1_802740,G1_972606
3837,G2_425328,G1_802740,G1_972606
3838,G2_431480,G1_802740,G1_972606
3839,G2_424972,G1_802740,G1_972385
3840,G2_431612,G1_802740,G1_972385
3841,G2_425634,G1_802740,G1_972385
3842,G2_432164,G1_802740,G1_972385
3843,G2_424219,G1_802740,G1_972385
3844,G2_424802,G1_802740,G1_972385
3845,G2_424739,G1_802740,G1_972385
3846,G2_431339,G1_802740,G1_972385
3847,G2_424404,G1_802740,G1_972385
3848,G2_431034,G1_802740,G1_972385
3849,G2_424322,G1_802740,G1_972385
3850,G2_426115,G1_802740,G1_972385
3851,G2_424800,G1_802740,G1_972385
3852,G2_424285,G1_802740,G1_972385
3853,G2_424471,G1_802740,G1_972385
3854,G2_424848,G1_802740,G1_972385
3855,G2_431727,G1_802740,G1_972385
3856,G2_430396,G1_802740,G1_972385
3857,G2_431332,G1_802740,G1_972385
3858,G2_425977,G1_802740,G1_972385
3859,G2_430588,G1_802740,G1_972385
3860,G2_424303,G1_802740,G1_972385
3861,G2_424659,G1_802740,G1_972385
3862,G2_425689,G1_802740,G1_972385
3863,G2_424795,G1_802740,G1_972385
3864,G2_424849,G1_802740,G1_972385
3865,G2_432066,G1_802740,G1_972385
3866,G2_424384,G1_802740,G1_972385
3867,G2_431043,G1_802740,G1_972385
3868,G2_431422,G1_802740,G1_972385
3869,G2_424452,G1_802740,G1_973618
3870,G2_425125,G1_802740,G1_973618
3871,G2_425768,G1_802740,G1_973618
3872,G2_431927,G1_802740,G1_973618
3873,G2_424612,G1_802740,G1_973618
3874,G2_424638,G1_802740,G1_973618
3875,G2_431519,G1_802740,G1_973618
3876,G2_424545,G1_802740,G1_973618
3877,G2_430466,G1_802740,G1_973618
3878,G2_424903,G1_802740,G1_973618
3879,G2_425809,G1_802740,G1_973618
3880,G2_425796,G1_802740,G1_973618
3881,G2_431026,G1_802740,G1_973618
3882,G2_431811,G1_802740,G1_973618
3883,G2_424847,G1_802740,G1_973618
3884,G2_424604,G1_802740,G1_973618
3885,G2_431031,G1_802740,G1_973618
3886,G2_431910,G1_802740,G1_973618
3887,G2_431427,G1_802740,G1_973618
3888,G2_425261,G1_802740,G1_973618
3889,G2_430369,G1_802740,G1_973618
3890,G2_431351,G1_802740,G1_973618
3891,G2_431838,G1_802740,G1_973618
3892,G2_425256,G1_802740,G1_973618
3893,G2_431839,G1_802740,G1_973618
3894,G2_424405,G1_802740,G1_973618
3895,G2_425460,G1_802740,G1_973618
3896,G2_425893,G1_802740,G1_973618
3897,G2_426091,G1_802740,G1_973618
3898,G2_425043,G1_802740,G1_973618
3899,G2_431973,G1_822989,G1_962984
3900,G2_425642,G1_822989,G1_962984
3901,G2_431211,G1_822989,G1_962984
3902,G2_431721,G1_822989,G1_962984
3903,G2_425231,G1_822989,G1_962984
3904,G2_425449,G1_822989,G1_962984
3905,G2_431875,G1_822989,G1_962984
3906,G2_425220,G1_822989,G1_962984
3907,G2_431621,G1_822989,G1_962984
3908,G2_424208,G1_822989,G1_962984
3909,G2_431773,G1_822989,G1_962984
3910,G2_424890,G1_822989,G1_962984
3911,G2_431060,G1_822989,G1_962984
3912,G2_425622,G1_822989,G1_962984
3913,G2_424449,G1_822989,G1_962984
3914,G2_431340,G1_822989,G1_962984
3915,G2_431801,G1_822989,G1_962984
3916,G2_430877,G1_822989,G1_962984
3917,G2_430828,G1_822989,G1_962984
3918,G2_424364,G1_822989,G1_962984
3919,G2_425356,G1_822989,G1_962984
3920,G2_431827,G1_822989,G1_962984
3921,G2_425630,G1_822989,G1_962984
3922,G2_431129,G1_822989,G1_962984
3923,G2_424577,G1_822989,G1_962984
3924,G2_430835,G1_822989,G1_962984
3925,G2_424264,G1_822989,G1_962984
3926,G2_425141,G1_822989,G1_962984
3927,G2_424427,G1_822989,G1_962984
3928,G2_430478,G1_822989,G1_962984
3929,G2_430468,G1_822989,G1_972783
3930,G2_432205,G1_822989,G1_972783
3931,G2_424535,G1_822989,G1_972783
3932,G2_426033,G1_822989,G1_972783
3933,G2_431133,G1_822989,G1_972783
3934,G2_431931,G1_822989,G1_972783
3935,G2_424289,G1_822989,G1_972783
3936,G2_430880,G1_822989,G1_972783
3937,G2_425145,G1_822989,G1_972783
3938,G2_425491,G1_822989,G1_972783
3939,G2_424977,G1_822989,G1_972783
3940,G2_424615,G1_822989,G1_972783
3941,G2_431021,G1_822989,G1_972783
3942,G2_425826,G1_822989,G1_972783
3943,G2_431169,G1_822989,G1_972783
3944,G2_424347,G1_822989,G1_972783
3945,G2_425766,G1_822989,G1_972783
3946,G2_425189,G1_822989,G1_972783
3947,G2_431829,G1_822989,G1_972783
3948,G2_431911,G1_822989,G1_972783
3949,G2_425313,G1_822989,G1_972783
3950,G2_424377,G1_822989,G1_972783
3951,G2_431971,G1_822989,G1_972783
3952,G2_424510,G1_822989,G1_972783
3953,G2_431681,G1_822989,G1_972783
3954,G2_425156,G1_822989,G1_972783
3955,G2_431998,G1_822989,G1_972783
3956,G2_424428,G1_822989,G1_972783
3957,G2_425297,G1_822989,G1_972783
3958,G2_425415,G1_822989,G1_972783
3959,G2_426060,G1_822989,G1_965030
3960,G2_424704,G1_822989,G1_965030
3961,G2_431539,G1_822989,G1_965030
3962,G2_430279,G1_822989,G1_965030
3963,G2_424262,G1_822989,G1_965030
3964,G2_424396,G1_822989,G1_965030
3965,G2_430306,G1_822989,G1_965030
3966,G2_431928,G1_822989,G1_965030
3967,G2_426052,G1_822989,G1_965030
3968,G2_430818,G1_822989,G1_965030
3969,G2_425186,G1_822989,G1_965030
3970,G2_424214,G1_822989,G1_965030
3971,G2_432192,G1_822989,G1_965030
3972,G2_425251,G1_822989,G1_965030
3973,G2_430795,G1_822989,G1_965030
3974,G2_431880,G1_822989,G1_965030
3975,G2_425040,G1_822989,G1_965030
3976,G2_426021,G1_822989,G1_965030
3977,G2_425931,G1_822989,G1_965030
3978,G2_425136,G1_822989,G1_965030
3979,G2_425292,G1_822989,G1_965030
3980,G2_431916,G1_822989,G1_965030
3981,G2_430532,G1_822989,G1_965030
3982,G2_431430,G1_822989,G1_965030
3983,G2_431769,G1_822989,G1_965030
3984,G2_424756,G1_822989,G1_965030
3985,G2_425353,G1_822989,G1_965030
3986,G2_424311,G1_822989,G1_965030
3987,G2_425083,G1_822989,G1_965030
3988,G2_430894,G1_822989,G1_965030
